"","Sex","Financial_Risk_Willingness","Income_from_Wages","Owns_Treasury_Bond_Funds","Owns_Stocks","Owns_Stock_Funds","Owns_Combination_Funds","TMV_Treasury_Bond_Funds","TMV_Stocks","TMV_Stock_Funds","TMV_Combination_Funds","TMV_Investments","Percent_Treasury_Bond_Funds","Percent_Combination_Funds","Percent_Stock_Funds","Percent_Stocks","Income_Bracket","Risk_Aversion"
"7055","Male",7,103000,"No","Yes","No","Yes",0,1900,0,10840000,10841900,0,99.9824753963789,0,0.0175246036211365,"$91,150 - $190,149","Risk Neutral"
"7056","Male",7,103000,"No","Yes","No","Yes",0,2200,0,7620000,7622200,0,99.9711369420902,0,0.0288630579097898,"$91,150 - $190,149","Risk Neutral"
"7057","Male",7,103000,"No","Yes","No","Yes",0,2200,0,8810000,8812200,0,99.9750346111073,0,0.0249653888926715,"$91,150 - $190,149","Risk Neutral"
"7058","Male",3,0,"No","No","Yes","No",0,0,22000,0,22000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"7059","Male",3,0,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7060","Male",3,0,"No","Yes","Yes","No",0,2800,5000,0,7800,0,0,64.1025641025641,35.8974358974359,"$0 - $9,274","Somewhat Risk Averse"
"7061","Male",3,0,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7062","Female",3,160000,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"7063","Female",3,160000,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"7064","Female",3,160000,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"7065","Female",3,160000,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"7066","Female",3,160000,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Averse"
"7067","Male",6,7800,"No","Yes","Yes","No",0,207000,450000,0,657000,0,0,68.4931506849315,31.5068493150685,"$0 - $9,274","Risk Neutral"
"7068","Male",6,7900,"No","Yes","Yes","No",0,207000,350000,0,557000,0,0,62.8366247755835,37.1633752244165,"$0 - $9,274","Risk Neutral"
"7069","Male",6,7800,"No","Yes","Yes","No",0,207000,375000,0,582000,0,0,64.4329896907217,35.5670103092784,"$0 - $9,274","Risk Neutral"
"7070","Male",6,7800,"No","Yes","Yes","No",0,207000,500000,0,707000,0,0,70.7213578500707,29.2786421499293,"$0 - $9,274","Risk Neutral"
"7071","Male",6,7900,"No","Yes","Yes","No",0,207000,423000,0,630000,0,0,67.1428571428571,32.8571428571429,"$0 - $9,274","Risk Neutral"
"7072","Male",8,145000,"No","Yes","No","No",0,600,0,0,600,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7073","Male",8,145000,"No","Yes","No","No",0,500,0,0,500,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7074","Male",8,145000,"No","Yes","No","No",0,550,0,0,550,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7075","Male",8,145000,"No","Yes","No","No",0,550,0,0,550,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7076","Male",8,145000,"No","Yes","No","No",0,550,0,0,550,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7077","Male",5,76000,"No","No","Yes","Yes",0,0,33000,8400,41400,0,20.2898550724638,79.7101449275362,0,"$37,650 - $91,149","Risk Neutral"
"7078","Male",5,76000,"No","No","Yes","Yes",0,0,116000,59000,175000,0,33.7142857142857,66.2857142857143,0,"$37,650 - $91,149","Risk Neutral"
"7079","Male",5,76000,"No","No","Yes","Yes",0,0,33000,19000,52000,0,36.5384615384615,63.4615384615385,0,"$37,650 - $91,149","Risk Neutral"
"7080","Male",5,76000,"No","No","Yes","Yes",0,0,20000,45000,65000,0,69.2307692307692,30.7692307692308,0,"$37,650 - $91,149","Risk Neutral"
"7081","Male",5,76000,"No","No","Yes","Yes",0,0,73000,7000,80000,0,8.75,91.25,0,"$37,650 - $91,149","Risk Neutral"
"7082","Male",6,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7083","Male",6,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7084","Male",6,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7085","Male",6,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7086","Male",6,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7087","Male",5,0,"No","No","Yes","No",0,0,2000000,0,2000000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7088","Male",5,0,"No","No","Yes","No",0,0,2000000,0,2000000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7089","Male",5,0,"No","No","Yes","No",0,0,2000000,0,2000000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7090","Male",5,0,"No","No","Yes","No",0,0,2000000,0,2000000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7091","Male",5,0,"No","No","Yes","No",0,0,2000000,0,2000000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7092","Male",10,8000000,"No","Yes","Yes","No",0,3000000,8570000,0,11570000,0,0,74.0708729472775,25.9291270527226,"$415,050 or More","Very Risk Tolerant"
"7093","Male",10,8000000,"No","Yes","Yes","No",0,4000000,10200000,0,14200000,0,0,71.830985915493,28.169014084507,"$415,050 or More","Very Risk Tolerant"
"7094","Male",10,8000000,"No","Yes","Yes","No",0,2500000,7870000,0,10370000,0,0,75.8919961427194,24.1080038572806,"$415,050 or More","Very Risk Tolerant"
"7095","Male",10,8000000,"No","Yes","Yes","No",0,3000000,6030000,0,9030000,0,0,66.7774086378738,33.2225913621262,"$415,050 or More","Very Risk Tolerant"
"7096","Male",10,8000000,"No","Yes","Yes","No",0,4800000,6040000,0,10840000,0,0,55.719557195572,44.280442804428,"$415,050 or More","Very Risk Tolerant"
"7097","Female",8,188000,"No","No","Yes","No",0,0,114000,0,114000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7098","Female",8,188000,"No","No","Yes","No",0,0,131000,0,131000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7099","Female",8,188000,"No","No","Yes","No",0,0,104000,0,104000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7100","Female",8,188000,"No","No","Yes","No",0,0,228000,0,228000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7101","Female",8,188000,"No","No","Yes","No",0,0,110000,0,110000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7102","Male",6,0,"No","Yes","Yes","No",0,150000000,100310000,0,250310000,0,0,40.0743078582558,59.9256921417442,"$0 - $9,274","Risk Neutral"
"7103","Male",6,0,"No","Yes","Yes","No",0,150000000,104990000,0,254990000,0,0,41.1741636926938,58.8258363073062,"$0 - $9,274","Risk Neutral"
"7104","Male",6,0,"No","Yes","Yes","No",0,150000000,114310000,0,264310000,0,0,43.2484582497825,56.7515417502175,"$0 - $9,274","Risk Neutral"
"7105","Male",6,0,"No","Yes","Yes","No",0,150000000,104690000,0,254690000,0,0,41.1048725902077,58.8951274097923,"$0 - $9,274","Risk Neutral"
"7106","Male",6,0,"No","Yes","Yes","No",0,150000000,118090000,0,268090000,0,0,44.0486403819613,55.9513596180387,"$0 - $9,274","Risk Neutral"
"7107","Male",3,177000,"No","No","Yes","No",0,0,91000,0,91000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Averse"
"7108","Male",3,177000,"No","No","Yes","No",0,0,92000,0,92000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Averse"
"7109","Male",3,177000,"No","No","Yes","No",0,0,92000,0,92000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Averse"
"7110","Male",3,177000,"No","No","Yes","No",0,0,91000,0,91000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Averse"
"7111","Male",3,178000,"No","No","Yes","No",0,0,92000,0,92000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Averse"
"7112","Female",4,1260000,"No","Yes","Yes","No",0,100000,531000,0,631000,0,0,84.1521394611727,15.8478605388273,"$415,050 or More","Somewhat Risk Averse"
"7113","Female",4,1250000,"No","Yes","Yes","No",0,100000,216000,0,316000,0,0,68.3544303797468,31.6455696202532,"$415,050 or More","Somewhat Risk Averse"
"7114","Female",4,1260000,"No","Yes","Yes","No",0,100000,966000,0,1066000,0,0,90.6191369606004,9.38086303939962,"$415,050 or More","Somewhat Risk Averse"
"7115","Female",4,1260000,"No","Yes","Yes","No",0,100000,429000,0,529000,0,0,81.0964083175803,18.9035916824197,"$415,050 or More","Somewhat Risk Averse"
"7116","Female",4,1260000,"No","Yes","Yes","No",0,100000,531000,0,631000,0,0,84.1521394611727,15.8478605388273,"$415,050 or More","Somewhat Risk Averse"
"7117","Male",8,125000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7118","Male",8,125000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7119","Male",8,125000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7120","Male",8,125000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7121","Male",8,125000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7122","Male",6,43000,"No","Yes","No","No",0,6000,0,0,6000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"7123","Male",6,43000,"No","Yes","No","No",0,5400,0,0,5400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"7124","Male",6,43000,"No","Yes","No","No",0,5400,0,0,5400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"7125","Male",6,43000,"No","Yes","No","No",0,6000,0,0,6000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"7126","Male",6,43000,"No","Yes","No","No",0,6200,0,0,6200,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"7127","Male",8,58000,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Tolerant"
"7128","Male",8,58000,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Tolerant"
"7129","Male",8,58000,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Tolerant"
"7130","Male",8,58000,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Tolerant"
"7131","Male",8,58000,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Tolerant"
"7132","Male",9,677000,"No","No","Yes","No",0,0,9800000,0,9800000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"7133","Male",9,677000,"No","No","Yes","No",0,0,11000000,0,11000000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"7134","Male",9,677000,"No","No","Yes","No",0,0,9100000,0,9100000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"7135","Male",9,700000,"No","No","Yes","No",0,0,9800000,0,9800000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"7136","Male",9,677000,"No","No","Yes","No",0,0,9420000,0,9420000,0,0,100,0,"$415,050 or More","Somewhat Risk Tolerant"
"7137","Female",6,0,"Yes","Yes","Yes","No",20000,100000,121000,0,241000,8.29875518672199,0,50.207468879668,41.49377593361,"$0 - $9,274","Risk Neutral"
"7138","Female",6,0,"Yes","Yes","Yes","No",20000,100000,224000,0,344000,5.81395348837209,0,65.1162790697674,29.0697674418605,"$0 - $9,274","Risk Neutral"
"7139","Female",6,0,"Yes","Yes","Yes","No",20000,100000,159000,0,279000,7.16845878136201,0,56.989247311828,35.84229390681,"$0 - $9,274","Risk Neutral"
"7140","Female",6,0,"Yes","Yes","Yes","No",20000,100000,361000,0,481000,4.15800415800416,0,75.051975051975,20.7900207900208,"$0 - $9,274","Risk Neutral"
"7141","Female",6,0,"Yes","Yes","Yes","No",20000,100000,618000,0,738000,2.710027100271,0,83.739837398374,13.550135501355,"$0 - $9,274","Risk Neutral"
"7142","Male",8,112000,"No","Yes","No","No",0,110200000,0,0,110200000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7143","Male",8,112000,"No","Yes","No","No",0,130000000,0,0,130000000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7144","Male",8,112000,"No","Yes","No","No",0,150000000,0,0,150000000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7145","Male",8,112000,"No","Yes","No","No",0,300000000,0,0,300000000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7146","Male",8,112000,"No","Yes","No","No",0,250000000,0,0,250000000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7147","Male",6,2200000,"No","No","Yes","No",0,0,35500000,0,35500000,0,0,100,0,"$415,050 or More","Risk Neutral"
"7148","Male",6,1950000,"No","No","Yes","No",0,0,37500000,0,37500000,0,0,100,0,"$415,050 or More","Risk Neutral"
"7149","Male",6,3450000,"No","No","Yes","No",0,0,34000000,0,34000000,0,0,100,0,"$415,050 or More","Risk Neutral"
"7150","Male",6,3500000,"No","No","Yes","No",0,0,36000000,0,36000000,0,0,100,0,"$415,050 or More","Risk Neutral"
"7151","Male",6,3000000,"No","No","Yes","No",0,0,35500000,0,35500000,0,0,100,0,"$415,050 or More","Risk Neutral"
"7152","Male",8,109000,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7153","Male",8,109000,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7154","Male",8,109000,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7155","Male",8,109000,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7156","Male",8,109000,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7157","Male",5,0,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7158","Male",5,0,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7159","Male",5,0,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7160","Male",5,0,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7161","Male",5,0,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7162","Male",7,0,"No","Yes","No","No",0,200000,0,0,200000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7163","Male",7,0,"No","Yes","No","No",0,200000,0,0,200000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7164","Male",7,0,"No","Yes","No","No",0,200000,0,0,200000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7165","Male",7,0,"No","Yes","No","No",0,200000,0,0,200000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7166","Male",7,0,"No","Yes","No","No",0,200000,0,0,200000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7167","Male",5,0,"No","Yes","No","No",0,4000,0,0,4000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7168","Male",5,0,"No","Yes","No","No",0,2900,0,0,2900,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7169","Male",5,0,"No","Yes","No","No",0,3700,0,0,3700,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7170","Male",5,0,"No","Yes","No","No",0,4400,0,0,4400,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7171","Male",5,0,"No","Yes","No","No",0,5000,0,0,5000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"7172","Male",10,0,"No","Yes","No","No",0,9000000,0,0,9000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7173","Male",10,0,"No","Yes","No","No",0,9000000,0,0,9000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7174","Male",10,0,"No","Yes","No","No",0,9000000,0,0,9000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7175","Male",10,0,"No","Yes","No","No",0,9000000,0,0,9000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7176","Male",10,0,"No","Yes","No","No",0,9000000,0,0,9000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7177","Male",6,239000,"No","No","Yes","No",0,0,256000,0,256000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7178","Male",6,241000,"No","No","Yes","No",0,0,256000,0,256000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7179","Male",6,218000,"No","No","Yes","No",0,0,256000,0,256000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7180","Male",6,242000,"No","No","Yes","No",0,0,256000,0,256000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7181","Male",6,212000,"No","No","Yes","No",0,0,256000,0,256000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7182","Female",8,100000,"No","No","Yes","No",0,0,110000,0,110000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7183","Female",8,100000,"No","No","Yes","No",0,0,110000,0,110000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7184","Female",8,100000,"No","No","Yes","No",0,0,110000,0,110000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7185","Female",8,100000,"No","No","Yes","No",0,0,110000,0,110000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7186","Female",8,100000,"No","No","Yes","No",0,0,110000,0,110000,0,0,100,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7187","Male",7,0,"No","No","Yes","No",0,0,400000,0,400000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7188","Male",7,0,"No","No","Yes","No",0,0,400000,0,400000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7189","Male",7,0,"No","No","Yes","No",0,0,400000,0,400000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7190","Male",7,0,"No","No","Yes","No",0,0,400000,0,400000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7191","Male",7,0,"No","No","Yes","No",0,0,400000,0,400000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"7192","Male",5,87000,"No","No","Yes","No",0,0,1500,0,1500,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7193","Male",5,87000,"No","No","Yes","No",0,0,1500,0,1500,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7194","Male",5,87000,"No","No","Yes","No",0,0,1500,0,1500,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7195","Male",5,87000,"No","No","Yes","No",0,0,1500,0,1500,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7196","Male",5,87000,"No","No","Yes","No",0,0,1500,0,1500,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7197","Male",10,3390000,"No","Yes","Yes","No",0,3000000,12600000,0,15600000,0,0,80.7692307692308,19.2307692307692,"$415,050 or More","Very Risk Tolerant"
"7198","Male",10,3380000,"No","Yes","Yes","No",0,3000000,12600000,0,15600000,0,0,80.7692307692308,19.2307692307692,"$415,050 or More","Very Risk Tolerant"
"7199","Male",10,3380000,"No","Yes","Yes","No",0,3000000,12600000,0,15600000,0,0,80.7692307692308,19.2307692307692,"$415,050 or More","Very Risk Tolerant"
"7200","Male",10,3380000,"No","Yes","Yes","No",0,3000000,12600000,0,15600000,0,0,80.7692307692308,19.2307692307692,"$415,050 or More","Very Risk Tolerant"
"7201","Male",10,3390000,"No","Yes","Yes","No",0,3000000,12600000,0,15600000,0,0,80.7692307692308,19.2307692307692,"$415,050 or More","Very Risk Tolerant"
"7202","Male",-1,0,"No","No","Yes","No",0,0,103000,0,103000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"7203","Male",-1,0,"No","No","Yes","No",0,0,171000,0,171000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"7204","Male",-1,0,"No","No","Yes","No",0,0,133000,0,133000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"7205","Male",-1,0,"No","No","Yes","No",0,0,246000,0,246000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"7206","Male",-1,0,"No","No","Yes","No",0,0,267000,0,267000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"7207","Male",7,3460000,"No","Yes","No","No",0,14430000,0,0,14430000,0,0,0,100,"$415,050 or More","Risk Neutral"
"7208","Male",7,3600000,"No","Yes","No","No",0,14430000,0,0,14430000,0,0,0,100,"$415,050 or More","Risk Neutral"
"7209","Male",7,3450000,"No","Yes","No","No",0,15000000,0,0,15000000,0,0,0,100,"$415,050 or More","Risk Neutral"
"7210","Male",7,3600000,"No","Yes","No","No",0,15000000,0,0,15000000,0,0,0,100,"$415,050 or More","Risk Neutral"
"7211","Male",7,3600000,"No","Yes","No","No",0,15000000,0,0,15000000,0,0,0,100,"$415,050 or More","Risk Neutral"
"7212","Male",8,260000,"No","Yes","Yes","No",0,1600000,1100000,0,2700000,0,0,40.7407407407407,59.2592592592593,"$190,150 - $413,349","Somewhat Risk Tolerant"
"7213","Male",8,260000,"No","Yes","Yes","No",0,1600000,1100000,0,2700000,0,0,40.7407407407407,59.2592592592593,"$190,150 - $413,349","Somewhat Risk Tolerant"
"7214","Male",8,260000,"No","Yes","Yes","No",0,1600000,1100000,0,2700000,0,0,40.7407407407407,59.2592592592593,"$190,150 - $413,349","Somewhat Risk Tolerant"
"7215","Male",8,260000,"No","Yes","Yes","No",0,1600000,1100000,0,2700000,0,0,40.7407407407407,59.2592592592593,"$190,150 - $413,349","Somewhat Risk Tolerant"
"7216","Male",8,260000,"No","Yes","Yes","No",0,1600000,1100000,0,2700000,0,0,40.7407407407407,59.2592592592593,"$190,150 - $413,349","Somewhat Risk Tolerant"
"7217","Female",6,329000,"No","No","Yes","No",0,0,300000,0,300000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7218","Female",6,255000,"No","No","Yes","No",0,0,500000,0,500000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7219","Female",6,410000,"No","No","Yes","No",0,0,1000000,0,1000000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7220","Female",6,340000,"No","No","Yes","No",0,0,1500000,0,1500000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7221","Female",6,280000,"No","No","Yes","No",0,0,845000,0,845000,0,0,100,0,"$190,150 - $413,349","Risk Neutral"
"7222","Male",6,101000,"No","Yes","No","No",0,1600,0,0,1600,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"7223","Male",6,101000,"No","Yes","No","No",0,1600,0,0,1600,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"7224","Male",6,101000,"No","Yes","No","No",0,1600,0,0,1600,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"7225","Male",6,101000,"No","Yes","No","No",0,1600,0,0,1600,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"7226","Male",6,101000,"No","Yes","No","No",0,1600,0,0,1600,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"7227","Male",5,43000,"No","Yes","No","No",0,830,0,0,830,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"7228","Male",5,34000,"No","Yes","No","No",0,150,0,0,150,0,0,0,100,"$9,275 - $37,649","Risk Neutral"
"7229","Male",5,26000,"No","Yes","No","No",0,150,0,0,150,0,0,0,100,"$9,275 - $37,649","Risk Neutral"
"7230","Male",5,32000,"No","Yes","No","No",0,150,0,0,150,0,0,0,100,"$9,275 - $37,649","Risk Neutral"
"7231","Male",5,47000,"No","Yes","No","No",0,650,0,0,650,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"7232","Female",4,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7233","Female",4,0,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7234","Female",4,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7235","Female",4,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7236","Female",4,0,"No","Yes","No","No",0,8000,0,0,8000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
